drug_a,drug_b,support,n_ab,n_abz,additive_expected,omega_add,omega_add_lower,expected,omega,omega_lower,naive_log2_oe,eras_with_signal,om025_2004-2012,om025_2013-2018,om025_2019-2026
FAMOTIDINE,PIPERACILLIN,unsupported,55,3,0.7259287947869034,1.513479736170103,-0.5369636196718149,1.435997054262882,0.8542781645915661,-1.196165191250351,2.7123564880833406,0,-2.035968478437084,-2.519710314482203,-10.220705209070202
HALOPERIDOL,LORAZEPAM,unsupported,2324,62,69.24468058375697,-0.15822699723039121,-0.5398646533893287,142.00020341124494,-1.1890358837597355,-1.5706735399186729,6.701427139493662,0,-1.5507839078731456,-0.478857123983366,-0.7696765342051289
DEXAMETHASONE,LENALIDOMIDE,plausible,38469,53,57.87566683459742,-0.12582823353929873,-0.5405640195484794,11.199945592805424,2.1930370705232507,1.7783012845140702,3.0320711216195324,0,-0.8963166942033712,-0.16824423859470525,-1.0551195730796263
PROPRANOLOL,TRAMADOL,unsupported,508,7,4.056156486970957,0.7190732965212598,-0.5411620445170415,5.7533494637210465,0.26226145218171776,-0.9979738888565834,3.354996426906986,0,-11.0356394540866,0.07303592880201328,-4.40691917026822
AMLODIPINE,NOREPINEPHRINE,unsupported,275,12,9.047188324376553,0.38878027209539534,-0.5414108896456968,23.990375473023057,-0.9702867977942699,-1.9004779595353622,4.477074375240562,0,-10.953720873396799,-11.134958956068589,-0.3704669288233481
ESOMEPRAZOLE,INDAPAMIDE,unsupported,226,7,4.065193971949097,0.7162144349775984,-0.5440209060607027,5.62542802871676,0.2920799362555355,-0.9681554047827658,3.6841120762500355,0,-2.314411636685975,-1.5073635740490061,-1.6741324798906647
ATORVASTATIN,MORPHINE,plausible,606,30,29.623197999072605,0.017934302264363166,-0.5446235503387826,38.64483251553412,-0.3600126281546379,-0.922570480757784,3.8238130190622983,0,0.03854469751314651,-5.85654740744357,-0.784523313157402
ASPIRIN,LAMOTRIGINE,unsupported,358,5,2.283157108742076,0.9827092677811101,-0.5447563596048364,2.79625569946839,0.7386034580195366,-0.7888621693664101,1.677687926163856,0,-10.936230381497282,-11.138691963308721,0.11426732926799084
ATORVASTATIN,SPIRONOLACTONE,plausible,1511,73,83.62963975717048,-0.19486991672880324,-0.5449674169202764,149.1332856784819,-1.0256149810046644,-1.3757124811961379,6.457540517826007,0,-1.4343820784125416,-1.700377758815219,-0.7436010566259564
TRAMADOL,TRAZODONE,unsupported,1407,20,17.907946045483115,0.15529524965386582,-0.5460739765241037,31.21799781716882,-0.6296777947787494,-1.331047020956719,4.816620167974222,0,-4.1168078974649065,-3.2048506313952347,-0.11539847339894355
ARIPIPRAZOLE,SERTRALINE,unsupported,2849,38,39.3951930046255,-0.051356479933956194,-0.5466969046914382,73.83111402780156,-0.949107784573096,-1.444448209330578,5.046554552667095,0,-2.748001528112933,-2.8938990537206317,-0.4942686062010426
LEVETIRACETAM,SIMVASTATIN,plausible,165,21,19.064217373251083,0.1361192605043564,-0.5467719500703205,84.30214775935637,-1.9797641441545637,-2.6626553547292406,4.498651061675047,1,-12.779587308579684,-3.9030758657608553,0.4417509181588761
BROMAZEPAM,SULFAMETHOXAZOLE,unsupported,53,4,1.4725359246092669,1.1898734260280786,-0.5468840610410136,2.7490512508181038,0.469906500397891,-1.2668509866712008,3.081527042116842,0,-0.02083045244712442,-10.501762321522902,-11.13542411060365
LEVOFLOXACIN,VANCOMYCIN,unsupported,1531,13,10.171366032197135,0.3392145411669092,-0.5504090756976586,10.654391956206748,0.27534753517088967,-0.6142760816936783,4.236401184009714,0,-2.0716667139639897,-4.560774975415629,-0.6687443819133746
CLOZAPINE,SERTRALINE,unsupported,1298,16,13.45011911095545,0.24218858413339361,-0.5507392958947195,21.34008172377935,-0.4045122302422877,-1.1974401102704009,3.50328311164141,0,-4.328214192113156,-4.958475712162737,-0.28301939110339697
DILTIAZEM,LISINOPRIL,plausible,896,15,12.34702597876191,0.2708337940009884,-0.550889431280955,18.98919796085339,-0.33040650507535013,-1.1521297303572937,4.687037553232498,0,-2.321229543314909,-1.5263089180139104,-0.03828263887681793
LEVOTHYROXINE,NOREPINEPHRINE,unsupported,54,4,1.478308207427171,1.1856577954220209,-0.5510996916470706,1.7546356714284392,0.9970306754953393,-0.7397268115737528,3.03765521275445,1,,1.1054417676505353,-11.810698288541325
IBUPROFEN,TRAMADOL,unsupported,4251,31,30.968108711373606,0.0014613558775822843,-0.551223108303705,38.27397343520741,-0.29973675691597634,-0.8524212210972636,4.2401470864357504,0,-2.7674293089045783,-3.6943347509609543,-0.3940381505288059
RAMIPRIL,UNSPECIFIED INGREDIENT,unsupported,192,5,2.2962528290316304,0.9759368077452718,-0.5515288196406747,4.160185859259221,0.23904412451213736,-1.2884215028738093,3.011139510599449,0,-1.193343203514996,-1.3856015607473462,-11.006189489035485
ARIPIPRAZOLE,VALPROATE,unsupported,924,16,13.461678797753112,0.2409935981403556,-0.5519342818877574,26.878788489531512,-0.7305925843301548,-1.5235204643582676,4.57476663749617,0,-0.4019161606520015,-0.6850723684087707,-1.9199894277162823
NOREPINEPHRINE,PIPERACILLIN,unsupported,367,14,11.285391221147622,0.29905324997274907,-0.5546895950391073,21.781786947850502,-0.6198120378876375,-1.4735548828994938,4.815176202661376,0,-1.7513473177706993,-3.3429965239923844,-0.8207522496724785
DIVALPROEX,QUETIAPINE,unsupported,1286,22,20.333400084652858,0.11102668990986202,-0.5547278410724926,35.1970222265796,-0.6658787311279133,-1.331633262110268,4.940138895197329,0,-1.4433083023807607,0.30037683690654937,-3.9866779320414447
APIXABAN,IBUPROFEN,unsupported,445,4,1.4881365056319993,1.1785081855695971,-0.558249301499495,0.444382829660398,2.2524812849505245,0.5157237978814325,0.810890545085151,0,,-0.1335522490750775,-3.7550941030621816
FLUOXETINE,VENLAFAXINE,unsupported,1895,30,29.947080926814596,0.002505324372489393,-0.5600525282306563,60.025095156271526,-0.9887241997250302,-1.5512820523281763,5.250961557475316,0,-3.331847685628282,0.01796171651907206,-1.5699143608140163
DIVALPROEX,GABAPENTIN,unsupported,407,6,3.1936813035288,0.815380324385256,-0.5606086416805091,4.340736640288871,0.4252131114623676,-0.9507758546033971,3.236831540640279,1,0.9512972707773034,-11.698150995643882,-4.283886008033074
CARBAMAZEPINE,DIAZEPAM,unsupported,1095,18,15.817307387786183,0.1811222611516532,-0.5619893438582875,29.979522058174823,-0.7203150097239284,-1.4634266147338693,4.760178419514199,0,-2.188331618641727,-5.163860449642145,-0.4659289413522133
NAPROXEN,TENOFOVIR DISOPROXIL,unsupported,33,2,0.11358001898934486,2.026604687009402,-0.5620356913978749,0.0842394599334004,2.0972963877053954,-0.49134399070188156,1.0503536325923117,0,-0.6921894398220254,-10.108461292671102,-10.088927382672711
DABRAFENIB,NIVOLUMAB,unsupported,420,6,3.1976125990466704,0.8138456374529018,-0.5621433286128629,4.011050511683478,0.526976277672993,-0.8490126883927718,3.2476879385070685,0,,-11.262657950811459,-0.3452403149743774
SIMVASTATIN,SPIRONOLACTONE,plausible,547,53,58.77797635549012,-0.14795730593205964,-0.5626930919412403,123.81197819316475,-1.2163545186480742,-1.631090304657255,6.333632195650007,0,-1.6061773761904703,-1.5471512277977784,-0.09449221245284764
CLOPIDOGREL BISULFATE,RITONAVIR,plausible,116,3,0.7488957202580203,1.4867019015947538,-0.5637414542471637,0.9615273919551803,1.2598780536611096,-0.7905653021808079,1.563995165031395,0,-2.8485430641870506,-10.525629124383304,-0.9847252697389374
OLANZAPINE,RISPERIDONE,unsupported,7140,127,156.68491287086258,-0.30196550250381826,-0.5639043758556614,288.6290356789561,-1.181216251134471,-1.4431551244863141,6.676745685294206,0,-1.7892543106327423,-0.32215018793680117,-0.7105171585965038
CLONAZEPAM,METHYLPHENIDATE,unsupported,512,7,4.130004763266237,0.6958769179033428,-0.5643584231349585,4.066539516907004,0.7157892777926055,-0.5444460632456959,3.349284431726479,1,1.1905618107762257,-3.63340809937553,-12.801731897188064
CYAMEMAZINE,HALOPERIDOL,unsupported,369,24,22.833695362253486,0.07036694389385738,-0.5645500012762321,81.39924137712404,-1.7410683391887438,-2.3759852843588334,5.573841152272594,0,-0.9323869481002182,0.11642116365264321,-3.753805017171812
CLOZAPINE,OLANZAPINE,unsupported,5081,74,86.12576738489062,-0.21755580202105435,-0.56515190861651,122.900786612555,-0.7280392602214109,-1.0756353668168666,5.711109562171681,0,-0.7393981849611955,-1.9997156768103899,-0.5475923862366073
FENOFIBRATE,PERINDOPRIL,plausible,144,12,9.206789666766056,0.3648619587694587,-0.5653292029716336,27.346159587450884,-1.1555502766210317,-2.085741438362124,4.612814276648883,0,-11.932324330247305,-11.789215650049144,0.06342239439636026
ROSUVASTATIN,TACROLIMUS,known_pair,120,10,7.11801571188984,0.46290215936658846,-0.5672402865456925,6.805848395948035,0.5232656062103992,-0.5068768397018818,2.9670846858254225,0,0.29045181917683716,-10.732600955222198,-1.7120354090481467
CANNABIS SATIVA SUBSP INDICA TOP,CLOZAPINE,unsupported,46,3,0.7543821208687596,1.480378020564072,-0.5700653352778454,1.3585148957967235,0.9132046707662238,-1.1372386850756937,2.476484831416291,0,-2.619450602208851,-2.4077999372674603,-3.24590498386499
DONEPEZIL,LITHIUM,unsupported,59,4,1.5049366851100787,1.166368323624954,-0.570389163444138,4.843501798526411,-0.2478605029451145,-1.9846179900142065,3.091430971995199,0,0.037010734515950744,-10.684066191546687,-10.998511857348108
ALPRAZOLAM,RAMIPRIL,unsupported,375,8,5.11678562039335,0.5977181015878019,-0.5705598149568646,10.528750559411412,-0.3757346117609912,-1.5440125283056576,3.552690012423926,0,-10.984043216697938,-11.674495340764743,0.027160112544505375
HALOPERIDOL,VERAPAMIL,plausible,49,4,1.5090826654070284,1.1633880752410963,-0.5733694118279956,5.297744549967969,-0.3655667678636565,-2.1023242549327485,3.067365073713518,0,-10.85405182732565,-10.746379934621004,0.16433950075722983
DIAZEPAM,RISPERIDONE,unsupported,1823,31,31.466344794807256,-0.021201959363088267,-0.5738864235443757,69.02161167614756,-1.1421096990264399,-1.6947941632077272,5.01169565288022,1,-5.289702821328912,0.6205109870931157,-1.6562527651869174
ESOMEPRAZOLE,PROPOFOL,plausible,118,7,4.162511608027114,0.6857832784288885,-0.5744520626094128,6.026423966251991,0.20059788550913657,-1.0596374555291648,3.342148735607523,0,-1.4343414147272304,-2.4084870027832275,-1.8404170490116656
COBICISTAT,LISINOPRIL,plausible,15,2,0.11891591232827498,2.0141127756624537,-0.5745276027448231,0.17676151417856228,1.8852086616277988,-0.7034317167794782,2.088791147087326,0,,-2.516258548244124,-2.3040478542814706
BISOPROLOL,SITAGLIPTIN,unsupported,625,12,9.27002956550492,0.35549326177320417,-0.5746978999678882,18.648372701164355,-0.6152936969644207,-1.5454848587055132,4.2746523121346005,1,0.8749987327092839,-1.1294115660291577,-2.752804064390392
BUPRENORPHINE,FUSIDIC ACID,unsupported,5,4,1.5118665836628815,1.1613903650214816,-0.5753671220476102,1.7111036978202596,1.0251583142244634,-0.7115991728446284,3.1331293694776314,0,-1.1650859217830403,,
RISPERIDONE,SIMVASTATIN,plausible,304,32,32.73684172609305,-0.032343580857064166,-0.5756427917806743,105.0726577905393,-1.699724616957166,-2.2430238278807764,4.892893807489637,1,0.9189647503121691,-6.3131670534192175,-2.8211852380418754
ARIPIPRAZOLE,ESCITALOPRAM,unsupported,1804,26,25.42171084392901,0.03183141982527662,-0.5760553064030961,48.46904098093533,-0.8858775826318858,-1.4937643088602588,4.958477664318794,0,-1.949274148454528,-1.0832372354700095,-0.905151621553933
EZETIMIBE,SITAGLIPTIN,plausible,278,18,15.986852664575514,0.16620925574942588,-0.576902349260515,38.225578912395534,-1.0657615354210785,-1.8088731404310194,4.8849665298625835,0,-1.9756329080999624,-12.775745110399189,0.027990513155035108
CLOPIDOGREL BISULFATE,SULFAMETHOXAZOLE,unsupported,199,4,1.515939825171462,1.158472425710823,-0.5782850613582687,2.2224433061366904,0.7250229957717861,-1.0117344912973059,2.5157444104603113,1,0.5786048706598166,-10.728182033441449,-11.364073991139424
AMLODIPINE,LISINOPRIL,unsupported,4319,41,44.0747130702769,-0.1031141747183374,-0.5786938875518841,56.944845026355225,-0.46906609795063026,-0.9446458107841773,5.314852547738706,0,-0.33582666534707073,-1.953456071428135,-0.6390441512235774
CARBIDOPA,VENLAFAXINE,unsupported,175,4,1.5174569532281985,1.1573871106043143,-0.5793703764647776,1.6105169955607435,1.0923285543724974,-0.6444289326965944,2.2288396695599486,0,0.2306804151128271,-11.136768052459308,-3.607488500960936
HYDROXYZINE,SODIUM BICARBONATE,unsupported,50,3,0.7649234855880145,1.4683048021983183,-0.5821385536435993,1.7479869593268507,0.6387212556131119,-1.4117221002288056,2.748273893378833,0,,-10.267443336966004,-0.4578796243936443
AMPHETAMINE,CLONAZEPAM,unsupported,731,12,9.323472065291048,0.3476231605459158,-0.5825680011951766,17.48344596837566,-0.5247414001107852,-1.4549325618518776,4.268881895157206,0,-11.171828752029219,-12.497172320467916,-0.03288609158784518
CANNABIS SATIVA SUBSP INDICA TOP,METHADONE,unsupported,963,20,18.381358819220047,0.11866131604745744,-0.5827079101305119,34.31152007898726,-0.7639409023928105,-1.4653101285707801,5.2514759652064535,0,-1.1511654239513303,-2.8441961735807393,-0.7547061526318185
MIDAZOLAM,TICAGRELOR,plausible,22,3,0.7657521587985792,1.4673599772249712,-0.5830833786169464,3.165962854016906,-0.06683724554493428,-2.117280601386852,2.692453285093007,0,,-10.420479780910636,-0.5753009138351425
CYCLOSPORINE,IRBESARTAN,plausible,101,4,1.5253634079716465,1.1517442095735986,-0.5850132774954933,3.436588182072011,0.19297920557174564,-1.5437782814973462,2.7442018886489925,0,-3.044376249082628,-10.884820875281017,-0.4624619387901252
EZETIMIBE,SPIRONOLACTONE,plausible,326,21,19.589834629320674,0.09787097132545747,-0.5850202392492198,54.20397593182352,-1.3473090333250137,-2.030200243899691,5.219842945523512,0,-11.247132780787076,-12.934046083089976,0.15210110882389005
FUROSEMIDE,PANTOPRAZOLE,unsupported,3254,38,40.50569382313577,-0.09096580246144513,-0.5863062272189271,52.42803824265496,-0.459173736220361,-0.9545141609778431,5.295792357397555,0,-2.12153407672802,-3.5318295168942977,-0.18355543441785954
OXYCODONE,PROPOFOL,plausible,242,11,8.277665995975855,0.38972458163492213,-0.5868130719663772,6.837137215804583,0.6483446900181514,-0.3281929635831476,3.4300589350968487,1,-11.619966832409808,1.2104031408468938,-5.484536543443088
PREDNISOLONE,ZOLPIDEM,plausible,88,3,0.769699595837323,1.4628677186513326,-0.5875756371905849,0.8381413463721548,1.387124407767415,-0.6633189480745026,1.9883193655745752,0,-10.456351236234006,-0.034264442458994716,-10.40942272739902
ITRACONAZOLE,VENLAFAXINE,plausible,5,2,0.12499680792606675,2.00000736832159,-0.5886330100856869,0.3668364296529745,1.5280964043919445,-1.0605439740153326,2.1894700326603815,0,,-2.4147519055484774,
CEFTRIAXONE,MIDAZOLAM,unsupported,268,8,5.187843100881687,0.579581172478299,-0.5886967440663674,9.857639192622042,-0.2851604619489504,-1.453438378493617,3.9761862411981834,0,-1.6862200669844278,-1.6969438423437722,-1.5845936118511972
PREGABALIN,VENLAFAXINE,unsupported,1710,20,18.471609239307554,0.11178185127121767,-0.589587374906752,29.18491919283364,-0.5341062761312296,-1.235475502309199,3.787786692412219,0,-1.4008482255788888,-13.620993344528099,-0.2585019648177059
OMEPRAZOLE,RAMIPRIL,unsupported,1079,15,12.72068481999157,0.22947130636821392,-0.5922519189137297,21.558290635700104,-0.5090527809171562,-1.3307760061990996,4.146142528049651,1,0.7845257870619677,-12.836139550268793,-3.8408584758166495
LAMOTRIGINE,PREDNISOLONE,plausible,134,3,0.7739440116186894,1.458053047866063,-0.5923903079758548,0.831283415439598,1.394537184374359,-0.6559061714675586,1.523857899476378,0,-10.168019936502345,-10.433813961129045,-0.23337225934196362
OXAZEPAM,PROPRANOLOL,unsupported,236,8,5.202840454833284,0.5757821694475976,-0.5924957470970689,8.371085150416544,-0.061647750916214016,-1.2299256674608805,4.001475304690723,0,-10.905004985383822,-11.869570906197472,-0.05874018247823824
OMEPRAZOLE,QUETIAPINE,unsupported,1206,19,17.360381731178688,0.12671120836496097,-0.59465894991247,31.885129809041935,-0.7318574028606096,-1.4532275611380403,3.506628851834855,0,-12.440795236088128,-1.4701580299522612,-0.5909696283274662
HYDROCHLOROTHIAZIDE,VERAPAMIL,plausible,578,12,9.413581453063822,0.33444983961444325,-0.5957413221266492,19.243878429343162,-0.6594773215114461,-1.5896684832525383,4.356420868103214,1,-5.021014252917164,-12.792660533623662,0.6639379942927892
ABIRATERONE,PREDNISOLONE,plausible,1489,16,13.894403549344293,0.19695801425892495,-0.595969865769188,14.410337017503736,0.1461531573268409,-0.6467747227012721,4.2498217091053245,0,-11.311011837817523,-12.479851526908543,-0.31240611147480984
LITHIUM,LORAZEPAM,unsupported,1152,24,23.348058351812117,0.03890993877241569,-0.5960070063976739,51.6958969784707,-1.0911546544741397,-1.726071599644229,5.3857738530576835,0,-1.3744430541500503,-2.886158405680154,-0.5133438687077633
PANTOPRAZOLE,RIBAVIRIN,unsupported,35,2,0.12828234932270507,1.9924431395367885,-0.5961972388704883,0.12206773506004831,2.0067845101989756,-0.5818558682083013,1.1423038097446565,0,-10.08020005916448,-0.4601287954885581,-10.055013431132767
HYDROCHLOROTHIAZIDE,LOSARTAN,unsupported,6490,66,77.34920026564583,-0.22732787815467215,-0.5965545932669468,98.14461567819735,-0.56888596582048,-0.938112680932755,6.488378802990657,0,-1.035829019122282,-1.4063811665984247,-0.6844619249540731
CODEINE,INDAPAMIDE,unsupported,41,3,0.7785388958309234,1.4528588710057617,-0.5975844848361556,1.358329389430837,0.9133486795509898,-1.137094676290928,2.7200682901815028,0,-2.6661889405011547,-0.6424100080421606,-10.88642097171257
LOSARTAN,ZOLPIDEM,unsupported,173,5,2.393966409632165,0.9263834420815293,-0.6010821853044175,5.093036913985706,-0.024200233489946665,-1.5516658608758933,3.139857261812213,0,0.3885980002482139,-11.054594480505987,-11.658395415058816
COLCHICINE,VERAPAMIL,known_pair,40,5,2.396627881303753,0.9250572596347791,-0.6024083677511676,8.958607933644732,-0.7821962525587252,-2.3096618799446715,3.41773798117095,0,-1.046878370370018,-10.944333851526745,-1.7442139060183244
OXYCODONE,ZOLPIDEM,unsupported,2053,19,17.461082474226803,0.11859982327564411,-0.6027703350017867,14.180266914480072,0.40959592468367706,-0.31177423359375356,3.672495918774918,0,-12.968736252005403,-0.16671484865253278,-1.2966743556613283
AMISULPRIDE,ZOPICLONE,unsupported,159,9,6.2641992908374355,0.4900083475355268,-0.603057890934148,21.478951204460415,-1.2101231265924182,-2.3031893650620927,4.232446527600684,0,-12.446624402333304,-2.296335291918168,-0.0915206764295146
